id_performance,id_employe,date_evaluation,score,objectifs_atteints
7712,643,2023-10-01,64,False
7713,643,2024-01-01,50,False
7714,643,2024-04-01,96,False
7715,643,2024-07-01,69,False
7716,643,2024-10-01,82,True
7717,644,2022-01-01,54,False
7718,644,2022-04-01,54,False
7719,644,2022-07-01,88,True
7720,644,2022-10-01,93,False
7721,644,2023-01-01,79,True
7722,644,2023-04-01,53,True
7723,644,2023-07-01,70,True
7724,644,2023-10-01,70,False
7725,644,2024-01-01,73,True
7726,644,2024-04-01,80,True
7727,644,2024-07-01,87,False
7728,644,2024-10-01,61,False
7729,645,2022-01-01,99,False
7730,645,2022-04-01,61,False
7731,645,2022-07-01,64,True
7732,645,2022-10-01,77,False
7733,645,2023-01-01,90,True
7734,645,2023-04-01,54,False
7735,645,2023-07-01,72,True
7736,645,2023-10-01,86,True
7737,645,2024-01-01,92,False
7738,645,2024-04-01,70,False
7739,645,2024-07-01,50,True
7740,645,2024-10-01,96,True
7741,646,2022-01-01,78,False
7742,646,2022-04-01,75,False
7743,646,2022-07-01,83,False
7744,646,2022-10-01,62,False
7745,646,2023-01-01,86,True
7746,646,2023-04-01,87,True
7747,646,2023-07-01,96,False
7748,646,2023-10-01,72,False
7749,646,2024-01-01,70,False
7750,646,2024-04-01,79,True
7751,646,2024-07-01,53,True
7752,646,2024-10-01,96,False
7753,647,2022-01-01,58,False
7754,647,2022-04-01,60,True
7755,647,2022-07-01,73,True
7756,647,2022-10-01,57,True
7757,647,2023-01-01,74,True
7758,647,2023-04-01,52,False
7759,647,2023-07-01,77,True
7760,647,2023-10-01,82,False
7761,647,2024-01-01,50,False
7762,647,2024-04-01,76,False
7763,647,2024-07-01,84,False
7764,647,2024-10-01,61,False
7765,648,2022-01-01,83,False
7766,648,2022-04-01,77,False
7767,648,2022-07-01,94,False
7768,648,2022-10-01,62,False
7769,648,2023-01-01,85,False
7770,648,2023-04-01,92,True
7771,648,2023-07-01,63,False
7772,648,2023-10-01,52,True
7773,648,2024-01-01,68,False
7774,648,2024-04-01,50,True
7775,648,2024-07-01,98,True
7776,648,2024-10-01,68,False
7777,649,2022-01-01,55,False
7778,649,2022-04-01,64,False
7779,649,2022-07-01,82,False
7780,649,2022-10-01,76,True
7781,649,2023-01-01,60,True
7782,649,2023-04-01,72,True
7783,649,2023-07-01,90,False
7784,649,2023-10-01,96,False
7785,649,2024-01-01,78,True
7786,649,2024-04-01,50,False
7787,649,2024-07-01,67,False
7788,649,2024-10-01,55,False
7789,650,2022-01-01,89,True
7790,650,2022-04-01,96,False
7791,650,2022-07-01,79,False
7792,650,2022-10-01,81,False
7793,650,2023-01-01,92,True
7794,650,2023-04-01,58,True
7795,650,2023-07-01,60,True
7796,650,2023-10-01,76,False
7797,650,2024-01-01,59,True
7798,650,2024-04-01,82,True
7799,650,2024-07-01,87,False
7800,650,2024-10-01,98,False
7801,651,2022-01-01,88,True
7802,651,2022-04-01,90,True
7803,651,2022-07-01,68,False
7804,651,2022-10-01,60,True
7805,651,2023-01-01,66,False
7806,651,2023-04-01,52,False
7807,651,2023-07-01,84,True
7808,651,2023-10-01,74,True
7809,651,2024-01-01,51,True
7810,651,2024-04-01,56,False
7811,651,2024-07-01,92,True
7812,651,2024-10-01,55,True
7813,652,2022-01-01,85,True
7814,652,2022-04-01,70,True
7815,652,2022-07-01,95,True
7816,652,2022-10-01,85,False
7817,652,2023-01-01,99,False
7818,652,2023-04-01,92,False
7819,652,2023-07-01,52,True
7820,652,2023-10-01,51,True
7821,652,2024-01-01,50,False
7822,652,2024-04-01,56,False
7823,652,2024-07-01,54,True
7824,652,2024-10-01,77,False
7825,653,2022-01-01,73,False
7826,653,2022-04-01,81,True
7827,653,2022-07-01,82,False
7828,653,2022-10-01,58,True
7829,653,2023-01-01,82,True
7830,653,2023-04-01,56,False
7831,653,2023-07-01,77,True
7832,653,2023-10-01,81,False
7833,653,2024-01-01,65,False
7834,653,2024-04-01,59,False
7835,653,2024-07-01,88,False
7836,653,2024-10-01,83,False
7837,654,2022-01-01,67,False
7838,654,2022-04-01,90,True
7839,654,2022-07-01,90,True
7840,654,2022-10-01,74,False
7841,654,2023-01-01,57,False
7842,654,2023-04-01,69,False
7843,654,2023-07-01,79,False
7844,654,2023-10-01,67,False
7845,654,2024-01-01,97,False
7846,654,2024-04-01,55,True
7847,654,2024-07-01,67,True
7848,654,2024-10-01,89,False
7849,655,2022-01-01,72,True
7850,655,2022-04-01,55,False
7851,655,2022-07-01,75,False
7852,655,2022-10-01,70,True
7853,655,2023-01-01,73,True
7854,655,2023-04-01,76,False
7855,655,2023-07-01,61,False
7856,655,2023-10-01,54,False
7857,655,2024-01-01,56,False
7858,655,2024-04-01,71,True
7859,655,2024-07-01,64,True
7860,655,2024-10-01,94,True
7861,656,2022-01-01,84,False
7862,656,2022-04-01,72,True
7863,656,2022-07-01,75,True
7864,656,2022-10-01,78,False
7865,656,2023-01-01,77,True
7866,656,2023-04-01,85,True
7867,656,2023-07-01,55,True
7868,656,2023-10-01,87,False
7869,656,2024-01-01,83,True
7870,656,2024-04-01,52,False
7871,656,2024-07-01,95,False
7872,656,2024-10-01,71,True
7873,657,2022-01-01,78,True
7874,657,2022-04-01,59,False
7875,657,2022-07-01,58,False
7876,657,2022-10-01,70,True
7877,657,2023-01-01,59,False
7878,657,2023-04-01,60,False
7879,657,2023-07-01,95,False
7880,657,2023-10-01,80,True
7881,657,2024-01-01,83,False
7882,657,2024-04-01,84,True
7883,657,2024-07-01,88,True
7884,657,2024-10-01,57,False
7885,658,2022-01-01,82,False
7886,658,2022-04-01,95,False
7887,658,2022-07-01,83,False
7888,658,2022-10-01,91,True
7889,658,2023-01-01,62,False
7890,658,2023-04-01,70,True
7891,658,2023-07-01,81,True
7892,658,2023-10-01,63,True
7893,658,2024-01-01,51,False
7894,658,2024-04-01,93,True
7895,658,2024-07-01,66,False
7896,658,2024-10-01,74,False
7897,659,2022-01-01,76,False
7898,659,2022-04-01,66,True
7899,659,2022-07-01,61,False
7900,659,2022-10-01,67,False
7901,659,2023-01-01,80,True
7902,659,2023-04-01,55,True
7903,659,2023-07-01,64,False
7904,659,2023-10-01,98,True
7905,659,2024-01-01,75,True
7906,659,2024-04-01,61,True
7907,659,2024-07-01,96,False
7908,659,2024-10-01,50,True
7909,660,2022-01-01,82,True
7910,660,2022-04-01,78,True
7911,660,2022-07-01,94,True
7912,660,2022-10-01,57,False
7913,660,2023-01-01,62,False
7914,660,2023-04-01,51,True
7915,660,2023-07-01,67,True
7916,660,2023-10-01,94,True
7917,660,2024-01-01,62,True
7918,660,2024-04-01,53,True
7919,660,2024-07-01,99,True
7920,660,2024-10-01,87,True
7921,661,2022-01-01,80,False
7922,661,2022-04-01,53,False
7923,661,2022-07-01,88,True
7924,661,2022-10-01,56,False
7925,661,2023-01-01,65,True
7926,661,2023-04-01,97,True
7927,661,2023-07-01,96,True
7928,661,2023-10-01,85,False
7929,661,2024-01-01,73,True
7930,661,2024-04-01,94,False
7931,661,2024-07-01,68,True
7932,661,2024-10-01,93,False
7933,662,2022-01-01,90,True
7934,662,2022-04-01,51,False
7935,662,2022-07-01,88,True
7936,662,2022-10-01,67,True
7937,662,2023-01-01,50,True
7938,662,2023-04-01,52,True
7939,662,2023-07-01,70,False
7940,662,2023-10-01,79,True
7941,662,2024-01-01,71,True
7942,662,2024-04-01,74,True
7943,662,2024-07-01,79,False
7944,662,2024-10-01,94,False
7945,663,2022-01-01,72,False
7946,663,2022-04-01,57,False
7947,663,2022-07-01,53,False
7948,663,2022-10-01,88,True
7949,663,2023-01-01,80,True
7950,663,2023-04-01,85,True
7951,663,2023-07-01,90,True
7952,663,2023-10-01,70,True
7953,663,2024-01-01,52,True
7954,663,2024-04-01,74,False
7955,663,2024-07-01,78,True
7956,663,2024-10-01,60,True
7957,664,2022-01-01,75,True
7958,664,2022-04-01,63,False
7959,664,2022-07-01,65,False
7960,664,2022-10-01,59,True
7961,664,2023-01-01,80,False
7962,664,2023-04-01,59,False
7963,664,2023-07-01,69,True
7964,664,2023-10-01,93,False
7965,664,2024-01-01,58,True
7966,664,2024-04-01,58,True
7967,664,2024-07-01,75,False
7968,664,2024-10-01,61,False
7969,665,2022-01-01,69,False
7970,665,2022-04-01,63,False
7971,665,2022-07-01,65,True
7972,665,2022-10-01,81,True
7973,665,2023-01-01,84,True
7974,665,2023-04-01,81,True
7975,665,2023-07-01,69,True
7976,665,2023-10-01,89,False
7977,665,2024-01-01,57,False
7978,665,2024-04-01,84,False
7979,665,2024-07-01,62,True
7980,665,2024-10-01,55,True
7981,666,2022-01-01,65,True
7982,666,2022-04-01,94,True
7983,666,2022-07-01,83,False
7984,666,2022-10-01,82,True
7985,666,2023-01-01,64,False
7986,666,2023-04-01,88,True
7987,666,2023-07-01,54,False
7988,666,2023-10-01,75,False
7989,666,2024-01-01,66,True
7990,666,2024-04-01,96,False
7991,666,2024-07-01,65,True
7992,666,2024-10-01,87,True
7993,667,2022-01-01,72,True
7994,667,2022-04-01,82,True
7995,667,2022-07-01,95,False
7996,667,2022-10-01,83,True
7997,667,2023-01-01,64,True
7998,667,2023-04-01,99,True
7999,667,2023-07-01,75,True
8000,667,2023-10-01,85,True
8001,667,2024-01-01,54,False
8002,667,2024-04-01,69,False
8003,667,2024-07-01,54,False
8004,667,2024-10-01,65,True
8005,668,2022-01-01,74,False
8006,668,2022-04-01,74,False
8007,668,2022-07-01,63,False
8008,668,2022-10-01,92,False
8009,668,2023-01-01,79,True
8010,668,2023-04-01,87,False
8011,668,2023-07-01,69,True
8012,668,2023-10-01,71,True
8013,668,2024-01-01,60,False
8014,668,2024-04-01,83,True
8015,668,2024-07-01,73,False
8016,668,2024-10-01,66,False
8017,669,2022-01-01,99,True
8018,669,2022-04-01,85,True
8019,669,2022-07-01,58,False
8020,669,2022-10-01,70,False
8021,669,2023-01-01,83,True
8022,669,2023-04-01,78,True
8023,669,2023-07-01,92,True
8024,669,2023-10-01,82,False
8025,669,2024-01-01,95,True
8026,669,2024-04-01,50,True
8027,669,2024-07-01,72,True
8028,669,2024-10-01,58,False
8029,670,2022-01-01,50,True
8030,670,2022-04-01,71,False
8031,670,2022-07-01,53,True
8032,670,2022-10-01,59,True
8033,670,2023-01-01,64,False
8034,670,2023-04-01,85,True
8035,670,2023-07-01,95,True
8036,670,2023-10-01,78,True
8037,670,2024-01-01,96,True
8038,670,2024-04-01,74,False
8039,670,2024-07-01,65,False
8040,670,2024-10-01,74,True
8041,671,2022-01-01,50,True
8042,671,2022-04-01,90,False
8043,671,2022-07-01,54,False
8044,671,2022-10-01,78,False
8045,671,2023-01-01,83,False
8046,671,2023-04-01,97,False
8047,671,2023-07-01,51,False
8048,671,2023-10-01,78,True
8049,671,2024-01-01,65,True
8050,671,2024-04-01,96,False
8051,671,2024-07-01,92,False
8052,671,2024-10-01,66,False
8053,672,2022-01-01,98,False
8054,672,2022-04-01,74,True
8055,672,2022-07-01,63,False
8056,672,2022-10-01,60,True
8057,672,2023-01-01,77,True
8058,672,2023-04-01,98,False
8059,672,2023-07-01,59,True
8060,672,2023-10-01,85,True
8061,672,2024-01-01,68,False
8062,672,2024-04-01,98,False
8063,672,2024-07-01,77,True
8064,672,2024-10-01,87,True
8065,673,2022-01-01,61,True
8066,673,2022-04-01,99,True
8067,673,2022-07-01,83,True
8068,673,2022-10-01,66,True
8069,673,2023-01-01,82,True
8070,673,2023-04-01,58,False
8071,673,2023-07-01,51,False
8072,673,2023-10-01,58,True
8073,673,2024-01-01,65,True
8074,673,2024-04-01,73,True
8075,673,2024-07-01,78,False
8076,673,2024-10-01,89,False
8077,674,2022-01-01,87,True
8078,674,2022-04-01,72,False
8079,674,2022-07-01,91,False
8080,674,2022-10-01,96,True
8081,674,2023-01-01,56,False
8082,674,2023-04-01,91,True
8083,674,2023-07-01,68,False
8084,674,2023-10-01,96,True
8085,674,2024-01-01,91,False
8086,674,2024-04-01,62,False
8087,674,2024-07-01,93,False
8088,674,2024-10-01,81,False
8089,675,2022-01-01,55,False
8090,675,2022-04-01,82,False
8091,675,2022-07-01,72,False
8092,675,2022-10-01,95,True
8093,675,2023-01-01,72,False
8094,675,2023-04-01,85,True
8095,675,2023-07-01,50,False
8096,675,2023-10-01,52,False
8097,675,2024-01-01,66,False
8098,675,2024-04-01,96,False
8099,675,2024-07-01,54,False
8100,675,2024-10-01,90,False
8101,676,2022-01-01,78,True
8102,676,2022-04-01,67,False
8103,676,2022-07-01,97,False
8104,676,2022-10-01,64,True
8105,676,2023-01-01,64,False
8106,676,2023-04-01,82,False
8107,676,2023-07-01,68,True
8108,676,2023-10-01,99,True
8109,676,2024-01-01,85,False
8110,676,2024-04-01,60,True
8111,676,2024-07-01,82,False
8112,676,2024-10-01,81,True
8113,677,2022-01-01,65,True
8114,677,2022-04-01,60,False
8115,677,2022-07-01,98,True
8116,677,2022-10-01,61,False
8117,677,2023-01-01,89,False
8118,677,2023-04-01,86,True
8119,677,2023-07-01,82,True
8120,677,2023-10-01,78,True
8121,677,2024-01-01,89,False
8122,677,2024-04-01,67,True
8123,677,2024-07-01,62,True
8124,677,2024-10-01,59,False
8125,678,2022-01-01,90,True
8126,678,2022-04-01,52,False
8127,678,2022-07-01,76,True
8128,678,2022-10-01,52,True
8129,678,2023-01-01,51,True
8130,678,2023-04-01,95,False
8131,678,2023-07-01,88,True
8132,678,2023-10-01,82,False
8133,678,2024-01-01,56,True
8134,678,2024-04-01,75,True
8135,678,2024-07-01,87,True
8136,678,2024-10-01,88,True
8137,679,2022-01-01,50,False
8138,679,2022-04-01,70,True
8139,679,2022-07-01,79,False
8140,679,2022-10-01,57,False
8141,679,2023-01-01,68,True
8142,679,2023-04-01,64,False
8143,679,2023-07-01,55,True
8144,679,2023-10-01,91,False
8145,679,2024-01-01,97,False
8146,679,2024-04-01,87,True
8147,679,2024-07-01,98,False
8148,679,2024-10-01,79,True
8149,680,2022-01-01,88,False
8150,680,2022-04-01,61,False
8151,680,2022-07-01,61,False
8152,680,2022-10-01,73,False
8153,680,2023-01-01,85,False
8154,680,2023-04-01,97,False
8155,680,2023-07-01,66,True
8156,680,2023-10-01,52,False
8157,680,2024-01-01,72,True
8158,680,2024-04-01,58,True
8159,680,2024-07-01,90,False
8160,680,2024-10-01,66,False
8161,681,2022-01-01,65,True
8162,681,2022-04-01,77,True
8163,681,2022-07-01,65,True
8164,681,2022-10-01,95,False
8165,681,2023-01-01,95,False
8166,681,2023-04-01,95,False
8167,681,2023-07-01,87,False
8168,681,2023-10-01,94,False
8169,681,2024-01-01,90,False
8170,681,2024-04-01,78,True
8171,681,2024-07-01,59,False
8172,681,2024-10-01,51,True
8173,682,2022-01-01,81,False
8174,682,2022-04-01,59,False
8175,682,2022-07-01,66,False
8176,682,2022-10-01,82,False
8177,682,2023-01-01,88,True
8178,682,2023-04-01,67,True
8179,682,2023-07-01,57,True
8180,682,2023-10-01,80,False
8181,682,2024-01-01,53,False
8182,682,2024-04-01,77,False
8183,682,2024-07-01,50,False
8184,682,2024-10-01,93,True
8185,683,2022-01-01,96,True
8186,683,2022-04-01,65,False
8187,683,2022-07-01,80,False
8188,683,2022-10-01,50,True
8189,683,2023-01-01,65,True
8190,683,2023-04-01,86,False
8191,683,2023-07-01,59,False
8192,683,2023-10-01,87,False
8193,683,2024-01-01,80,False
8194,683,2024-04-01,98,False
8195,683,2024-07-01,55,False
8196,683,2024-10-01,77,True
8197,684,2022-01-01,62,True
8198,684,2022-04-01,61,False
8199,684,2022-07-01,89,True
8200,684,2022-10-01,99,True
8201,684,2023-01-01,51,False
8202,684,2023-04-01,91,True
8203,684,2023-07-01,58,False
8204,684,2023-10-01,99,True
8205,684,2024-01-01,57,True
8206,684,2024-04-01,52,True
8207,684,2024-07-01,62,True
8208,684,2024-10-01,80,True
8209,685,2022-01-01,93,False
8210,685,2022-04-01,94,False
8211,685,2022-07-01,96,True
8212,685,2022-10-01,94,True
8213,685,2023-01-01,94,True
8214,685,2023-04-01,80,True
8215,685,2023-07-01,96,True
8216,685,2023-10-01,68,True
8217,685,2024-01-01,95,False
8218,685,2024-04-01,59,True
8219,685,2024-07-01,78,False
8220,685,2024-10-01,67,False
8221,686,2022-01-01,98,True
8222,686,2022-04-01,60,True
8223,686,2022-07-01,73,True
8224,686,2022-10-01,74,True
8225,686,2023-01-01,58,False
8226,686,2023-04-01,60,True
8227,686,2023-07-01,87,False
8228,686,2023-10-01,57,False
8229,686,2024-01-01,74,True
8230,686,2024-04-01,85,True
8231,686,2024-07-01,99,True
8232,686,2024-10-01,58,True
8233,687,2022-01-01,57,True
8234,687,2022-04-01,67,False
8235,687,2022-07-01,84,True
8236,687,2022-10-01,85,True
8237,687,2023-01-01,77,False
8238,687,2023-04-01,64,True
8239,687,2023-07-01,71,False
8240,687,2023-10-01,96,True
8241,687,2024-01-01,93,False
8242,687,2024-04-01,58,False
8243,687,2024-07-01,86,True
8244,687,2024-10-01,51,False
8245,688,2022-01-01,71,False
8246,688,2022-04-01,85,True
8247,688,2022-07-01,56,False
8248,688,2022-10-01,71,False
8249,688,2023-01-01,95,False
8250,688,2023-04-01,95,False
8251,688,2023-07-01,69,False
8252,688,2023-10-01,72,True
8253,688,2024-01-01,50,True
8254,688,2024-04-01,58,True
8255,688,2024-07-01,71,False
8256,688,2024-10-01,51,False
8257,689,2022-01-01,89,False
8258,689,2022-04-01,55,True
8259,689,2022-07-01,62,True
8260,689,2022-10-01,68,True
8261,689,2023-01-01,82,False
8262,689,2023-04-01,50,False
8263,689,2023-07-01,61,True
8264,689,2023-10-01,78,True
8265,689,2024-01-01,53,True
8266,689,2024-04-01,56,False
8267,689,2024-07-01,62,True
8268,689,2024-10-01,55,False
8269,690,2022-01-01,56,False
8270,690,2022-04-01,77,False
8271,690,2022-07-01,59,False
8272,690,2022-10-01,52,True
8273,690,2023-01-01,72,True
8274,690,2023-04-01,63,True
8275,690,2023-07-01,87,False
8276,690,2023-10-01,72,True
8277,690,2024-01-01,89,True
8278,690,2024-04-01,52,True
8279,690,2024-07-01,62,False
8280,690,2024-10-01,73,True
8281,691,2022-01-01,61,False
8282,691,2022-04-01,68,True
8283,691,2022-07-01,77,False
8284,691,2022-10-01,76,False
8285,691,2023-01-01,91,True
8286,691,2023-04-01,55,True
8287,691,2023-07-01,86,False
8288,691,2023-10-01,74,True
8289,691,2024-01-01,72,False
8290,691,2024-04-01,82,True
8291,691,2024-07-01,83,False
8292,691,2024-10-01,85,True
8293,692,2022-01-01,59,True
8294,692,2022-04-01,93,True
8295,692,2022-07-01,51,True
8296,692,2022-10-01,63,True
8297,692,2023-01-01,96,True
8298,692,2023-04-01,90,False
8299,692,2023-07-01,68,False
8300,692,2023-10-01,92,False
8301,692,2024-01-01,74,True
8302,692,2024-04-01,51,False
8303,692,2024-07-01,76,False
8304,692,2024-10-01,79,True
8305,693,2022-01-01,59,True
8306,693,2022-04-01,91,False
8307,693,2022-07-01,62,False
8308,693,2022-10-01,99,False
8309,693,2023-01-01,57,False
8310,693,2023-04-01,99,True
8311,693,2023-07-01,94,True
8312,693,2023-10-01,88,False
8313,693,2024-01-01,70,True
8314,693,2024-04-01,99,False
8315,693,2024-07-01,90,True
8316,693,2024-10-01,55,False
8317,694,2022-01-01,98,False
8318,694,2022-04-01,84,True
8319,694,2022-07-01,54,True
8320,694,2022-10-01,59,False
8321,694,2023-01-01,77,False
8322,694,2023-04-01,59,False
8323,694,2023-07-01,84,True
8324,694,2023-10-01,84,True
8325,694,2024-01-01,97,False
8326,694,2024-04-01,62,True
8327,694,2024-07-01,94,True
8328,694,2024-10-01,77,False
8329,695,2022-01-01,94,False
8330,695,2022-04-01,53,True
8331,695,2022-07-01,86,True
8332,695,2022-10-01,86,True
8333,695,2023-01-01,63,True
8334,695,2023-04-01,77,False
8335,695,2023-07-01,85,False
8336,695,2023-10-01,87,True
8337,695,2024-01-01,91,True
8338,695,2024-04-01,72,True
8339,695,2024-07-01,77,False
8340,695,2024-10-01,53,True
8341,696,2022-01-01,67,True
8342,696,2022-04-01,98,True
8343,696,2022-07-01,88,True
8344,696,2022-10-01,67,False
8345,696,2023-01-01,68,True
8346,696,2023-04-01,61,True
8347,696,2023-07-01,84,True
8348,696,2023-10-01,54,True
8349,696,2024-01-01,57,True
8350,696,2024-04-01,96,True
8351,696,2024-07-01,67,False
8352,696,2024-10-01,58,True
8353,697,2022-01-01,53,False
8354,697,2022-04-01,78,True
8355,697,2022-07-01,79,False
8356,697,2022-10-01,94,True
8357,697,2023-01-01,52,False
8358,697,2023-04-01,57,False
8359,697,2023-07-01,67,True
8360,697,2023-10-01,97,False
8361,697,2024-01-01,69,True
8362,697,2024-04-01,79,False
8363,697,2024-07-01,51,True
8364,697,2024-10-01,59,True
8365,698,2022-01-01,91,True
8366,698,2022-04-01,58,False
8367,698,2022-07-01,66,True
8368,698,2022-10-01,58,True
8369,698,2023-01-01,73,True
8370,698,2023-04-01,60,False
8371,698,2023-07-01,74,False
8372,698,2023-10-01,51,False
8373,698,2024-01-01,73,False
8374,698,2024-04-01,65,True
8375,698,2024-07-01,80,True
8376,698,2024-10-01,55,False
8377,699,2022-01-01,81,True
8378,699,2022-04-01,97,True
8379,699,2022-07-01,52,False
8380,699,2022-10-01,90,False
8381,699,2023-01-01,84,False
8382,699,2023-04-01,66,True
8383,699,2023-07-01,83,False
8384,699,2023-10-01,73,False
8385,699,2024-01-01,91,True
8386,699,2024-04-01,97,True
8387,699,2024-07-01,97,False
8388,699,2024-10-01,67,True
8389,700,2022-01-01,90,True
8390,700,2022-04-01,83,False
8391,700,2022-07-01,82,False
8392,700,2022-10-01,97,False
8393,700,2023-01-01,67,True
8394,700,2023-04-01,73,True
8395,700,2023-07-01,55,True
8396,700,2023-10-01,71,True
8397,700,2024-01-01,92,True
8398,700,2024-04-01,57,True
8399,700,2024-07-01,58,True
8400,700,2024-10-01,70,False
8401,701,2022-01-01,95,False
8402,701,2022-04-01,73,False
8403,701,2022-07-01,66,False
8404,701,2022-10-01,69,False
8405,701,2023-01-01,59,False
8406,701,2023-04-01,92,False
8407,701,2023-07-01,79,False
8408,701,2023-10-01,74,True
8409,701,2024-01-01,95,True
8410,701,2024-04-01,92,True
8411,701,2024-07-01,56,True
8412,701,2024-10-01,69,True
8413,702,2022-01-01,52,True
8414,702,2022-04-01,95,False
8415,702,2022-07-01,85,False
8416,702,2022-10-01,59,False
8417,702,2023-01-01,63,False
8418,702,2023-04-01,76,False
8419,702,2023-07-01,99,True
8420,702,2023-10-01,86,False
8421,702,2024-01-01,94,False
8422,702,2024-04-01,80,False
8423,702,2024-07-01,94,True
8424,702,2024-10-01,63,False
8425,703,2022-01-01,79,False
8426,703,2022-04-01,96,False
8427,703,2022-07-01,64,False
8428,703,2022-10-01,80,True
8429,703,2023-01-01,76,True
8430,703,2023-04-01,58,False
8431,703,2023-07-01,84,False
8432,703,2023-10-01,64,False
8433,703,2024-01-01,98,True
8434,703,2024-04-01,65,False
8435,703,2024-07-01,60,True
8436,703,2024-10-01,57,True
8437,704,2022-01-01,68,False
8438,704,2022-04-01,90,True
8439,704,2022-07-01,85,True
8440,704,2022-10-01,85,True
8441,704,2023-01-01,65,True
8442,704,2023-04-01,66,False
8443,704,2023-07-01,91,False
8444,704,2023-10-01,66,False
8445,704,2024-01-01,69,False
8446,704,2024-04-01,55,True
8447,704,2024-07-01,63,True
8448,704,2024-10-01,61,False
8449,705,2022-01-01,54,True
8450,705,2022-04-01,69,False
8451,705,2022-07-01,64,False
8452,705,2022-10-01,82,True
8453,705,2023-01-01,79,False
8454,705,2023-04-01,72,True
8455,705,2023-07-01,52,False
8456,705,2023-10-01,85,False
8457,705,2024-01-01,56,False
8458,705,2024-04-01,63,False
8459,705,2024-07-01,78,False
8460,705,2024-10-01,65,False
8461,706,2022-01-01,83,False
8462,706,2022-04-01,56,True
8463,706,2022-07-01,76,True
8464,706,2022-10-01,81,False
8465,706,2023-01-01,58,True
8466,706,2023-04-01,65,False
8467,706,2023-07-01,84,True
8468,706,2023-10-01,72,False
8469,706,2024-01-01,51,True
8470,706,2024-04-01,81,True
8471,706,2024-07-01,52,False
8472,706,2024-10-01,51,True
8473,707,2022-01-01,98,True
8474,707,2022-04-01,69,True
8475,707,2022-07-01,66,False
8476,707,2022-10-01,90,False
8477,707,2023-01-01,55,False
8478,707,2023-04-01,92,False
8479,707,2023-07-01,80,False
8480,707,2023-10-01,61,False
8481,707,2024-01-01,65,True
8482,707,2024-04-01,71,True
8483,707,2024-07-01,73,False
8484,707,2024-10-01,67,True
8485,708,2022-01-01,96,False
8486,708,2022-04-01,53,False
8487,708,2022-07-01,98,True
8488,708,2022-10-01,71,True
8489,708,2023-01-01,67,False
8490,708,2023-04-01,97,True
8491,708,2023-07-01,76,False
8492,708,2023-10-01,68,False
8493,708,2024-01-01,63,True
8494,708,2024-04-01,83,False
8495,708,2024-07-01,87,False
8496,708,2024-10-01,72,True
8497,709,2022-01-01,93,True
8498,709,2022-04-01,85,False
8499,709,2022-07-01,73,False
8500,709,2022-10-01,54,True
8501,709,2023-01-01,55,True
8502,709,2023-04-01,85,True
8503,709,2023-07-01,53,False
8504,709,2023-10-01,50,True
8505,709,2024-01-01,89,True
8506,709,2024-04-01,86,True
8507,709,2024-07-01,96,True
8508,709,2024-10-01,76,True
8509,710,2022-01-01,72,True
8510,710,2022-04-01,96,True
8511,710,2022-07-01,69,False
8512,710,2022-10-01,62,True
8513,710,2023-01-01,93,False
8514,710,2023-04-01,90,True
8515,710,2023-07-01,52,False
8516,710,2023-10-01,92,False
8517,710,2024-01-01,50,True
8518,710,2024-04-01,62,False
8519,710,2024-07-01,82,False
8520,710,2024-10-01,51,True
8521,711,2022-01-01,90,False
8522,711,2022-04-01,80,False
8523,711,2022-07-01,83,True
8524,711,2022-10-01,86,True
8525,711,2023-01-01,73,True
8526,711,2023-04-01,93,False
8527,711,2023-07-01,68,True
8528,711,2023-10-01,59,True
8529,711,2024-01-01,91,False
8530,711,2024-04-01,63,False
8531,711,2024-07-01,97,True
8532,711,2024-10-01,69,False
8533,712,2022-01-01,87,False
8534,712,2022-04-01,99,True
8535,712,2022-07-01,54,False
8536,712,2022-10-01,81,False
8537,712,2023-01-01,63,False
8538,712,2023-04-01,63,False
8539,712,2023-07-01,76,False
8540,712,2023-10-01,75,False
8541,712,2024-01-01,57,False
8542,712,2024-04-01,65,False
8543,712,2024-07-01,75,False
8544,712,2024-10-01,90,True
8545,713,2022-01-01,78,False
8546,713,2022-04-01,66,True
8547,713,2022-07-01,66,True
8548,713,2022-10-01,50,True
8549,713,2023-01-01,78,False
8550,713,2023-04-01,66,True
8551,713,2023-07-01,78,False
8552,713,2023-10-01,76,True
8553,713,2024-01-01,95,True
8554,713,2024-04-01,78,True
8555,713,2024-07-01,88,True
8556,713,2024-10-01,95,False
8557,714,2022-01-01,63,True
8558,714,2022-04-01,86,True
8559,714,2022-07-01,73,False
8560,714,2022-10-01,99,True
8561,714,2023-01-01,79,False
8562,714,2023-04-01,58,True
8563,714,2023-07-01,77,False
8564,714,2023-10-01,75,False
8565,714,2024-01-01,85,False
8566,714,2024-04-01,67,False
8567,714,2024-07-01,81,True
8568,714,2024-10-01,98,False
8569,715,2022-01-01,67,True
8570,715,2022-04-01,50,False
8571,715,2022-07-01,82,False
8572,715,2022-10-01,53,True
8573,715,2023-01-01,69,True
8574,715,2023-04-01,85,True
8575,715,2023-07-01,80,False
8576,715,2023-10-01,77,True
8577,715,2024-01-01,55,True
8578,715,2024-04-01,72,True
8579,715,2024-07-01,85,True
8580,715,2024-10-01,55,False
8581,716,2022-01-01,86,True
8582,716,2022-04-01,85,False
8583,716,2022-07-01,87,True
8584,716,2022-10-01,78,True
